FIPS_COUNTY_CODE,MONTH,YEAR,SYSTEM_CODE,AGE,INITIAL_REPLACEMENT,TYPE_DISTRIBUTION,LTAR_TODAY,DESIGN_FLOW,FAILURE_CODE,CAUSE_CODE,REMEDY_CODE
65,6,2009,GTR,40,I,GP,0.5,360,BU,A,GTR
65,6,2009,GTR,14,R,GP,0.4,240,SD,S,GTR
65,7,2009,GTR,13,I,GP,0.5,360,BU,M,GTR
65,7,2009,GTR,45,I,GP,0.4,360,BU,A,GTR
65,7,2009,GTR,10,I,GP,0.4,360,BU,D,GTR
65,7,2009,GTR,25,I,GP,0.4,360,SD,S,EZ1203HG
65,8,2009,IQ4W,6,R,GP,0.4,360,BU,E,LDB
65,8,2009,GTR,30,I,GP,0.3,360,SD,D,TANK
65,8,2009,IQ4W,3,R,GP,0.2,360,SD,S,EZ1203H
65,10,2009,GTR,52,R,GP,0.1,360,BU,S,SWR
65,10,2009,GTR,69,R,GP,0.4,360,SD,Z,GTR
65,10,2009,TCT,30,I,GP,0.4,360,SD,A,GTR
65,10,2009,GTR,15,I,GP,0.4,360,,D,TANK
65,10,2009,GTR,40,I,GP,0.4,360,BU,A,GTR
65,11,2009,GTR,33,I,GP,0.6,480,BU,U,GTR
65,11,2009,Cha,10,R,GP,0.5,480,SD,U,RedFl
65,11,2009,GTR,40,I,GP,0.4,360,SD,A,EZ1203HG
65,11,2009,EZ1203H,5,R,GP,0.4,800,SD,U,EZ1203HG
65,12,2009,GTR,38,I,GP,0.4,480,BU,S,GTR
67,1,2009,GTR,38,I,GP,0.25,360,SD,A,GBD
67,1,2009,GTR,35,I,GP,0.25,360,FL,A,IQ4W
67,1,2009,GTR,28,I,GP,0.3,360,BU,A,IQ4W
67,1,2009,GTR,79,I,GP,0.3,240,SD,D,IQ4W
67,1,2009,GTR,67,I,GP,0.275,360,SD,S,IQ4W
67,2,2009,GTR,41,I,GP,0.25,360,SD,A,IQ4W
67,2,2009,GTR,38,I,GP,0.3,360,SD,U,IQ4W
67,2,2009,GTR,35,I,GP,0.4,360,SD,A,IQ4W
67,2,2009,GTR,52,I,GP,0.3,360,SD,A,IQ4W
67,3,2009,GTR,40,I,GP,0.3,240,BU,A,IQ4W
67,3,2009,GTR,60,I,GP,0.25,360,BU,Q,IQ4W
67,3,2009,GTR,5,I,PG,0.275,360,SD,U,IQ4W
67,3,2009,GTR,26,I,GP,0.3,360,SD,A,IQ4W
67,3,2009,GTR,29,I,GP,0.3,360,SD,A,IQ4W
67,3,2009,GTR,31,I,GP,0.35,360,FL,Z,IQ4W
67,4,2009,GTR,10,I,PG,0.25,360,SD,A,GTR
67,4,2009,GTR,9,I,GP,0.25,360,SD,D,IQ4W
67,4,2009,GTR,57,I,GP,0.25,360,SD,S,GTR
67,4,2009,GTR,40,I,GP,0.25,360,SD,D,IQ4W
67,5,2009,GTR,29,I,GP,0.25,480,SD,A,GTR
67,5,2009,GTR,35,I,GP,0.25,360,SD,Q,0.25
67,5,2009,GTR,29,I,GP,0.25,480,SD,A,GTR
67,5,2009,GTR,30,I,GP,0.3,360,SD,A,GTR
67,5,2009,GTR,77,I,GS,0.15,240,FL,A,0.25
67,5,2009,GTR,40,I,GP,0.2,360,SD,A,GTR
67,5,2009,GTR,50,I,GP,0.3,240,SD,A,GBD
67,5,2009,GTR,36,R,GP,0.275,360,SD,A,0.25
67,5,2009,GTR,21,I,GP,0.25,360,SD,A,GTR
67,5,2009,GTR,55,R,GP,0.3,360,FL,A,0.25
67,5,2009,GTR,35,I,GP,0.275,360,SD,A,GTR
67,5,2009,EZ1203H,11,I,GP,0.275,480,BU,A,GTR
67,6,2009,GTR,23,I,GS,0.3,480,SD,A,IQ4W
67,6,2009,GTR,25,I,GP,0.25,360,SD,D,GTR
67,6,2009,GTR,43,I,GP,0.3,360,SD,A,GTR
67,6,2009,GTR,29,I,GP,0.25,360,SD,U,IQ4W
67,6,2009,GTR,58,I,GP,0.25,360,SD,A,IQ4W
67,6,2009,GTR,36,I,GP,0.3,360,SD,A,IQ4W
67,6,2009,GTR,66,I,GP,0.3,360,SD,A,IQ4W
67,6,2009,GTR,42,I,GP,0.3,360,SD,A,IQ4W
67,6,2009,GTR,38,I,GP,0.275,240,SD,A,IQ4W
67,6,2009,GREA,30,I,GP,0.3,360,SD,A,IQ4W
67,6,2009,GTR,35,I,GP,0.25,240,SD,A,IQ4W
67,6,2009,GTR,36,I,GP,0.25,360,SD,A,IQ4W
67,7,2009,GTR,37,I,GP,0.3,240,SD,A,0.25
67,7,2009,GTR,43,I,GP,0.25,360,SD,A,GTR
67,7,2009,GTR,33,I,GP,0.275,360,SD,Q,0.25
67,7,2009,GTR,55,I,GP,0.275,240,SD,A,0.25
67,7,2009,GTR,24,I,GP,0.275,360,SD,A,0.25
67,7,2009,GTR,35,I,PG,0.25,240,SD,A,0.25
67,7,2009,GTR,32,I,GP,0.25,480,SD,U,0.25
67,7,2009,GTR,51,I,GP,0.275,360,SD,S,0.25
67,7,2009,GTR,16,I,GP,0.25,360,SD,D,GTR
67,7,2009,GTR,56,I,GP,0.25,480,SD,A,0.25
67,7,2009,GTR,31,I,GP,0.275,360,SD,Q,RRP
67,7,2009,GTR,36,I,GP,0.25,360,SD,A,0.25
67,7,2009,GTR,30,I,GP,0.25,360,SD,A,GTR
67,8,2009,GTR,35,I,GP,0.3,360,SD,Q,0.25
67,8,2009,GTR,25,I,GP,0.25,360,SD,A,GTR
67,8,2009,GTR,37,I,GP,0.3,360,SD,A,GTR
67,8,2009,GTR,26,I,GP,0.275,480,FL,A,0.25
67,8,2009,GTR,31,I,GP,0.25,360,SD,A,0.25
67,8,2009,GTR,44,I,GP,0.25,360,FL,A,0.25
67,8,2009,GTR,48,I,GP,0.3,480,SD,A,0.25
67,8,2009,GTR,32,I,GP,0.275,240,SD,A,0.25
67,8,2009,GTR,50,I,GP,0.3,360,SD,A,0.25
67,9,2009,GTR,25,I,GP,0.275,360,FL,A,0.25
67,9,2009,GTR,37,I,GP,0.3,360,SD,A,0.25
67,9,2009,GTR,30,R,GP,0.25,240,FL,Z,0.25
67,9,2009,GTR,50,I,GP,0.3,360,SD,A,GTR
67,9,2009,IQ4W,1,I,PG,0.25,360,SD,Q,GTR
67,9,2009,IQ4W,1,I,PG,0.3,360,SD,Q,0.25
67,9,2009,GTR,51,I,GP,0.3,360,FL,A,GTR
67,9,2009,GTR,25,I,GP,0.2,360,SD,A,0.25
67,9,2009,GTR,33,I,GP,0.25,360,SD,A,0.25
67,9,2009,GTR,20,I,GP,0.3,360,SD,Q,GTR
67,10,2009,GTR,78,I,GP,0.275,360,SD,A,0.25
67,10,2009,GTR,54,I,GP,0.25,360,SD,Z,0.25
67,10,2009,GTR,24,R,GP,0.275,240,SD,A,0.25
67,10,2009,GBD,42,I,GP,0.275,360,SD,A,0.25
67,11,2009,EZ1203H,13,R,GP,0.275,360,SD,Z,0.25
67,11,2009,GTR,45,I,GP,0.275,360,SD,A,0.25
67,11,2009,GTR,57,I,GP,0.25,360,SD,A,0.25
67,12,2009,GTR,31,I,GP,0.25,360,BU,A,0.25
67,12,2009,GTR,37,I,GP,0.3,360,FL,A,0.25
67,12,2009,GTR,23,R,GP,0.275,360,SD,A,0.25
67,12,2009,GTR,44,I,PG,0.25,360,SD,A,0.25
67,12,2009,GTR,14,I,GP,0.25,360,SD,U,0.25
67,12,2009,GTR,52,I,GP,0.25,360,SD,D,0.25
67,12,2009,GTR,28,I,GP,0.25,360,SD,A,0.25
67,12,2009,GTR,13,I,PM,0.3,360,FL,D,0.25
69,1,2009,TCT,30,I,GS,0.3,240,BU,Q,EZ1203T
69,1,2009,GTR,15,I,GS,0.3,480,BU,S,EZ1203T
69,2,2009,TCT,50,I,GS,0.3,360,SD,A,EZ1203T
69,2,2009,TANK,8,I,GP,0.3,360,SD,T,TANK
69,2,2009,GTR,10,I,GP,0.4,240,SD,D,EZ1203T
69,2,2009,GTR,15,I,GS,0.3,260,SD,D,EZ1203T
69,3,2009,TCT,40,I,GS,0.35,240,BU,A,IQ4
69,3,2009,GTR,15,I,GS,0.35,480,BU,A,IQ4
69,3,2009,IQ4W,5,I,GP,0.35,360,SD,Q,EZ1203T
69,3,2009,GTR,15,I,GS,0.35,360,SD,U,EZ1203T
69,4,2009,GTR,4,I,GP,0.35,360,SD,U,EZ1203T
69,4,2009,IQ4W,12,I,GP,0.3,360,SD,U,EZ1203T
69,4,2009,TCT,30,I,GS,0.4,240,BU,A,EZ1203T
69,4,2009,GTR,25,I,GP,0.3,360,SD,A,EZ1203T
69,4,2009,GTR,10,I,GP,0.35,360,SD,T,TANK
69,4,2009,GTR,20,I,GP,0.3,360,BU,S,Oth
69,4,2009,EZ1203T,3,R,GP,0.36,600,SD,D,GTR
69,4,2009,GTR,10,I,GP,0.3,240,SD,E,EZ1203T
69,4,2009,EZ1203T,4,I,GP,0.3,480,SD,D,EZ1203T
69,5,2009,GTR,20,R,GS,0.35,360,SD,A,EZ1203T
69,5,2009,GTR,25,I,GS,0.3,480,SD,D,EZ1203T
69,5,2009,GTR,40,I,GS,0.3,360,SD,A,EZ1203T
69,6,2009,TCT,32,I,GS,0.35,360,BU,A,EZ1203T
69,6,2009,TANK,9,I,GP,0.35,480,SD,D,TANK
69,6,2009,TCT,40,I,GS,0.4,240,SD,A,EZ1203T
69,6,2009,EZ1203T,2,I,PM,0.35,360,SD,U,BIOA36
69,7,2009,IQ4,4,I,PG,0.24,360,SD,D,IQ4
69,7,2009,GTR,15,I,GS,0.35,360,BU,A,EZ1203T
69,8,2009,INF,9,I,G,0.3,360,SD,D,
69,8,2009,GTR,40,I,G,0.4,360,SD,A,
69,8,2009,GTR,20,R,G,0.35,600,SD,SD,EZ1203HG
69,8,2009,GTR,30,I,G,0.3,200,SD,SD,EZ1203HG
69,9,2009,GTR,50,I,G,0.35,150,SD,A,EZ1203T
69,9,2009,TCT,30,I,,0.3,240,BU,A,EZ1203T
69,9,2009,TCT,30,I,G,0.4,360,SD,A,GTR
69,10,2009,GTR,50,I,G,0.4,240,SD,D,
69,10,2009,TCT,40,I,G,0.35,240,BU,A,EZ1203
69,10,2009,GTR,60,I,G,0.4,350,SD,A,EZ1203HG
69,10,2009,TANK,50,I,G,,,D,D,TANK
71,1,2009,TANK,50,I,GP,,360,SD,D,TANK
71,1,2009,GBD,36,I,GS,0.25,360,BU,S,GBD
71,1,2009,GTR,50,I,GS,0.2,240,SD,A,GBD
71,1,2009,TANK,60,I,GP,,360,SD,D,TANK
71,1,2009,GBD,47,I,GP,,240,SD,A,
71,1,2009,GTR,27,I,GP,0.3,360,SD,E,
71,3,2009,GBD,60,I,GP,0.3,,SD,A,TCHP
71,3,2009,GBD,51,I,GP,0.3,,SD,A,TCHP
71,3,2009,GBD,40,R,GS,0.3,360,SD,A,GBD
71,3,2009,GBD,30,I,GS,0.3,360,SD,A,GBD
71,3,2009,Oth,4,I,GS,0.3,360,,,EZ1203HG
71,3,2009,GBD,43,I,GS,0.3,360,,A,TCHP
71,3,2009,GBD,40,I,GS,0.3,360,,A,GBD
71,11,2009,GBD,35,I,GP,,360,SD,S,TCHP
71,11,2009,TANK,45,I,,,360,,,TANK
71,11,2009,GBD,48,R,GP,0.3,360,SD,A,TCHP
71,11,2009,GBD,35,I,GP,0.3,360,BU,A,IQ4W
71,12,2009,GTR,38,I,GS,0.2,360,BU,S,GBD
71,12,2009,GBD,35,I,GS,0.3,360,BU,A,GBD
75,3,2009,GTR,30,I,GP,0.6,480,SD,Z,IQ4
75,3,2009,GTR,15,I,GP,0.6,360,SD,A,IQ4
75,3,2009,GTR,30,I,GP,0.5,360,SD,Z,IQ4
75,3,2009,GTR,35,I,GP,0.5,240,SD,Z,IQ4
75,3,2009,GTR,25,I,GP,0.5,360,SD,A,IQ4
75,4,2009,GTR,25,I,GP,0.5,360,SD,A,IQ4
75,4,2009,GTR,30,I,GP,0.45,360,SD,Z,IQ4
75,4,2009,GTR,30,I,GP,0.6,360,SD,A,IQ4
75,4,2009,GTR,20,I,GP,0.5,240,SD,M,IQ4
75,5,2009,IQ4,5,I,GS,0.5,480,SD,S,IQ4
75,10,2009,GTR,32,I,GP,0.5,360,BU,Q,IQ4
75,10,2009,GTR,40,I,GS,0.6,240,SD,Z,BIOA36
75,10,2009,GTR,30,I,GS,0.5,360,SD,A,IQ4
75,10,2009,GTR,40,I,GS,0.6,240,SD,Q,IQ4
75,11,2009,GTR,40,I,GS,0.4,240,SD,A,IQ4
75,11,2009,GBD,50,I,GS,0.6,360,SD,A,IQ4
75,11,2009,GTR,40,I,GS,0.5,240,SD,A,IQ4
75,12,2009,GTR,19,I,GS,0.3,240,GW,D,IQ4
75,12,2009,GBD,50,I,GS,0.5,360,SD,Q,IQ4
77,1,2009,Oth,,I,GP,0.3,240,,Q,EZ1203T
77,1,2009,GTR,21,I,GP,0.25,120,,Z,GTR
77,3,2009,GTR,,R,GP,,,SD,E,RDB
77,3,2009,GTR,,R,GP,,360,SD,D,GTR
77,4,2009,GTR,,R,GP,0.3,240,SD,S,GTR
77,4,2009,GTR,,R,GP,0.27,360,SD,D,EZ1203T
77,4,2009,GTR,,R,GP,0.3,360,SD,S,EZ1203T
77,4,2009,GTR,22,R,GP,,,SD,E,RRP
77,4,2009,GTR,35,R,GP,,,SD,D,GTR
77,4,2009,GTR,,R,GP,,,SD,E,TANK
77,4,2009,GTR,6,R,GP,,360,SD,S,GTR
77,5,2009,GTR,26,R,GP,,,SD,S,EZ1203H
77,5,2009,GTR,34,R,GP,,,SD,D,GTR
77,6,2009,GTR,,R,GP,0.3,360,SD,S,GTR
77,6,2009,GTR,,R,GP,0.3,360,SD,S,TANK
77,6,2009,GTR,,R,GP,,,SD,M,GTR
77,7,2009,GTR,,R,GP,,,SD,S,RDB
77,7,2009,GTR,,R,GP,,,SD,S,RDB
77,7,2009,GTR,,R,GP,,,SD,M,RDB
77,8,2009,GTR,29,R,GP,,,SD,E,TANK
77,8,2009,GTR,,R,GP,,,SD,S,SWR
77,8,2009,GTR,31,R,GP,0.275,300,BU,S,GBD
77,8,2009,GTR,23,R,GP,0.275,360,SD,Z,GTR
77,9,2009,GTR,17,R,GP,0.275,360,SD,S,GTR
77,9,2009,GTR,1,R,GP,,,SD,Z,EZ1203H
77,10,2009,GTR,39,I,GP,0.3,480,SD,S,EZ1203H
77,10,2009,EZ1203H,5,R,GP,0.3,480,SD,Z,EZ1203H
77,10,2009,EZ1203H,2,R,GP,,480,,Z,EZ1203H
77,12,2009,GTR,9,I,GP,,,SD,M,RDB
77,12,2009,GTR,22,I,GP,,,SD,M,RDB
77,12,2009,GTR,17,I,GP,,,GW,M,RDB
79,2,2009,GTR,25,I,GP,0.4,360,SD,A,GTR
79,2,2009,GTR,18,I,GP,0.6,360,BU,D,GTR
79,3,2009,GTR,20,I,GP,0.3,360,BU,S,OS
79,3,2009,GTR,,I,GP,0.3,360,GW,A,GTR
79,3,2009,GTR,30,I,GP,0.4,360,SD,D,GTR
79,9,2009,GTR,20,I,GP,,360,,A,Oth
79,10,2009,GTR,20,I,GP,,360,,A,Oth
79,11,2009,GTR,20,I,GP,,360,,A,Oth
79,12,2009,GTR,20,I,GP,,360,,A,Oth
81,1,2009,GTR,20,I,GS,0.3,360,SD,A,GTR
81,1,2009,GTR,25,I,GS,0.225,240,SD,A,GTR
81,2,2009,GTR,40,I,GP,0.25,240,SD,A,GTR
81,2,2009,TANK,,,,,,,,TANK
81,2,2009,TANK,,,,,,,,TANK
81,2,2009,GTR,50,I,GP,0.25,360,SD,A,GTR
81,2,2009,GTR,45,I,GP,0.3,360,SD,A,IQ4W
81,3,2009,GTR,50,I,GP,0.25,360,SD,A,GTR
81,4,2009,GTR,30,I,GS,0.25,360,SD,A,GTR
81,4,2009,GTR,40,I,GP,0.3,360,SD,A,GTR
81,4,2009,GTR,30,I,GS,0.25,360,SD,A,GTR
81,4,2009,GTR,30,I,GS,0.25,360,SD,A,GTR
81,4,2009,GTR,25,I,GS,0.25,360,BU,A,GTR
81,4,2009,GTR,5,I,GS,0.275,480,SD,U,GTR
81,4,2009,GTR,30,I,GS,0.25,360,SD,A,GTR
81,4,2009,GTR,30,I,GS,0.25,360,BU,A,GTR
81,4,2009,GTR,25,I,GS,0.25,360,SD,A,GTR
81,4,2009,GTR,2,I,GS,0.325,480,SD,S,IQ4
81,4,2009,GTR,35,I,GP,0.3,360,SD,A,IQ4
81,5,2009,GTR,30,I,GS,0.3,360,SD,A,GTR
81,5,2009,TCT,40,I,GP,0.3,240,SD,A,GTR
81,5,2009,GTR,27,I,GS,0.275,240,SD,A,GTR
81,6,2009,GTR,25,I,GS,0.25,360,SD,D,GTR
81,6,2009,GTR,25,I,GS,0.25,360,SD,U,GTR
81,6,2009,GTR,50,I,GS,0.275,240,SD,A,GTR
81,6,2009,GTR,30,I,GS,0.25,360,SD,D,GTR
81,6,2009,GTR,30,I,GS,0.3,240,SD,U,GTR
81,7,2009,TCT,50,I,GP,0.3,360,SD,A,GTR
81,7,2009,GTR,30,I,GS,0.3,360,SD,D,TANK
81,7,2009,GTR,17,I,GS,0.275,360,SD,A,GTR
81,7,2009,GTR,25,I,GS,0.3,480,SD,A,IQ4W
81,7,2009,GTR,30,I,GS,0.3,600,SD,A,IQ4W
81,7,2009,GTR,40,I,GP,0.25,240,SD,A,GTR
81,8,2009,GTR,40,I,GS,0.3,360,SD,Q,GTR
81,8,2009,GTR,35,I,GS,0.25,360,SD,Q,GTR
81,8,2009,TANK,24,I,GS,,360,SD,T,TANK
81,8,2009,TANK,20,I,GP,,360,,T,TANK
81,9,2009,GTR,20,I,GS,0.25,480,SD,A,GTR
81,10,2009,GTR,23,I,GS,0.3,360,SD,D,GTR
81,10,2009,GTR,40,I,GP,0.25,360,SD,A,GTR
81,11,2009,GTR,55,I,GS,,,SD,T,TANK
81,11,2009,GTR,30,I,GS,0.3,360,SD,A,IQ4W
81,11,2009,GTR,50,I,GS,0.25,240,SD,A,GTR
81,11,2009,GTR,59,I,GS,0.25,240,SD,A,GTR
81,12,2009,TANK,50,I,,,,BU,T,TANK
81,12,2009,TANK,38,I,,,,BU,T,TANK
81,12,2009,TANK,56,I,,,,BU,T,TANK
81,12,2009,TANK,46,I,,,,BU,T,TANK
81,12,2009,TCT,42,I,GP,0.275,360,SD,A,GTR
83,1,2009,GTR,18,I,GP,0.55,360,SD,A,GTR
83,2,2009,GTR,17,R,GP,0.4,240,SD,D,GTR
83,2,2009,GTR,30,I,GP,0.4,360,FL,A,EZ1203H
83,3,2009,GTR,18,I,GP,0.35,360,SD,A,GTR
83,3,2009,GTR,25,R,GP,0.45,1680,SD,A,0.25
83,3,2009,TANK,,,,,,,,TANK
83,3,2009,GTR,20,I,GP,0.3,360,GW,S,0.25
83,4,2009,GTR,50,I,GP,0.5,240,BU,A,GTR
83,4,2009,GTR,28,I,GP,0.36,360,SD,A,GTR
83,4,2009,GTR,50,I,GP,0.5,240,SD,A,GTR
83,4,2009,GTR,15,I,GP,0.35,360,SD,S,GTR
83,4,2009,IS,8,I,GP,0.4,360,SD,Z,GTR
83,5,2009,GTR,50,I,GP,0.4,360,SD,Q,0.25
83,5,2009,Oth,50,I,,0.3,240,,,0.25
83,5,2009,GTR,30,I,GP,0.3,240,SD,S,RDB
83,5,2009,IS,8,I,GP,0.4,360,SD,Z,GTR
83,5,2009,GTR,30,R,GP,0.4,240,BU,A,GTR
83,6,2009,GTR,30,I,GS,0.3,360,SD,S,EZ1203H
83,7,2009,GTR,20,I,GP,0.3,240,SD,S,GTR
83,7,2009,GTR,50,I,GP,0.3,240,BU,A,GTR
83,8,2009,GTR,20,I,GP,0.3,360,SD,S,EZ1203H
83,8,2009,GTR,40,I,GP,0.35,240,SD,S,GTR
83,8,2009,GTR,34,I,GP,0.4,480,SD,S,GTR
83,8,2009,Oth,40,I,,0.6,360,,A,GTR
83,8,2009,GTR,45,I,GP,0.35,360,SD,A,GTR
83,9,2009,Oth,50,I,,0.4,240,,Q,GTR
83,9,2009,GTR,30,I,GP,0.35,360,SD,S,GTR
83,9,2009,GTR,40,I,GP,0.4,360,BU,A,GTR
83,10,2009,GTR,15,I,PG,0.4,360,SD,D,0.25
83,10,2009,PPBPS,1,I,PG,0.4,480,SD,U,EZ1203H
83,10,2009,GTR,35,I,GP,0.3,360,BU,A,GTR
85,1,2009,GTR,30,I,GP,0.5,360,SD,A,GTR
85,1,2009,TCT,35,I,GS,0.4,360,BU,A,GTR
85,1,2009,TCT,40,I,GS,0.35,360,BU,A,0.25
85,1,2009,GBD,30,I,GP,0.3,360,BU,A,0.25
85,2,2009,GTR,12,I,GP,,360,SD,D,TANK
85,2,2009,GTR,30,I,GP,0.55,360,BU,Q,0.25
85,2,2009,IQ4W,1,R,GS,0.3,360,SD,D,0.25
85,2,2009,Oth,20,I,GS,0.4,240,P,A,GTR
85,2,2009,GTR,6,I,GP,0.4,360,SD,D,0.25
85,3,2009,TANK,50,I,GS,,240,BU,D,TANK
85,3,2009,EZ1203H,10,I,GS,0.4,720,SD,E,0.25
85,3,2009,IQ4W,13,I,GS,0.25,360,SD,D,0.25
85,3,2009,GBD,41,I,GS,0.4,240,SD,A,GBD
85,3,2009,TCT,30,I,GS,0.4,480,BU,Q,0.25
85,3,2009,GTR,6,I,GS,0.3,360,SD,D,0.25
85,3,2009,TCT,50,I,GS,0.3,360,SD,A,0.25
85,3,2009,GTR,53,I,GS,0.4,360,BU,A,0.25
85,4,2009,GTR,57,I,GP,0.3,360,SD,A,GTR
85,4,2009,GTR,,I,GP,,,SD,E,RDB
85,4,2009,GTR,10,I,GP,0.3,360,SD,U,0.25
85,4,2009,GTR,42,I,GP,0.5,600,SD,A,GTR
85,5,2009,GBD,20,I,GS,0.4,360,SD,U,0.25
85,5,2009,GTR,9,I,GP,0.4,360,SD,D,0.25
85,5,2009,IQ4W,2,I,PG,,360,SD,D,RRP
85,5,2009,TANK,51,I,GS,,360,,D,TANK
85,5,2009,IQ4,2,I,GS,,360,SD,D,RRP
85,5,2009,GTR,30,I,GS,0.6,360,BU,A,0.25
85,5,2009,GTR,20,I,GP,0.3,360,SD,D,0.25
85,5,2009,IQ4,3,I,GP,0.4,360,SD,D,Oth
85,5,2009,GTR,8,I,GP,0.3,360,SD,D,0.25
85,5,2009,GTR,14,I,GP,0.5,360,SD,D,GTR
85,5,2009,GTR,30,R,GP,0.8,360,SD,A,GTR
85,5,2009,TCHP,4,R,GP,0.5,360,SD,U,0.25
85,6,2009,GTR,30,I,GS,0.4,100,BU,A,GTR
85,6,2009,GTR,25,I,GP,0.6,360,SD,A,GTR
85,6,2009,GBD,54,I,GS,0.4,240,BU,A,GTR
85,6,2009,TANK,35,I,GS,0.3,360,,D,TANK
85,6,2009,GTR,20,I,GS,0.4,480,BU,S,GTR
85,6,2009,GTR,20,I,GP,1,600,SD,A,GTR
85,7,2009,GTR,30,I,GP,0.8,480,BU,A,GTR
85,7,2009,GTR,35,I,GS,0.4,240,,S,0.25
85,7,2009,GTR,20,I,GS,0.5,240,SD,D,GTR
85,8,2009,GBD,59,I,DEEP,0.3,360,BU,A,0.25
85,9,2009,GTR,13,R,PM,0.4,700,SD,Q,EZ1203H
85,9,2009,TANK,10,I,GP,,360,,T,TANK
85,9,2009,GTR,30,I,GP,0.3,240,BU,A,GTR
85,9,2009,TANK,,,,,,,D,TANK
85,10,2009,SP,24,I,,0.8,240,SD,,GTR
85,11,2009,GTR,30,I,GP,0.55,240,BU,A,EZ1203H
85,11,2009,OTH,20,I,GP,,360,SD,E,MAI
85,12,2009,TCHP,5,I,GS,0.5,360,BU,S,0.25
85,12,2009,GTR,,I,GS,0.4,360,SD,Z,GTR
87,1,2009,IS,10,R,G5,0.4,360,SD,U/A/M,IS
87,2,2009,GTR,50,I,GS,0.5,360,BU,A,IQ4W
87,2,2009,IS,14,I,GS,0.5,240,SD,Q,IQ4W
89,1,2009,EZ1203H,,,GS,,,,D,EZ1203H
89,1,2009,GBD,,,GS,,,,S,EZ1203H
89,2,2009,TCT,45,I,GS,0.4,360,SD,A,EZ1203H
89,2,2009,GBD,25,I,GP,0.4,240,SD,U,EZ1203H
89,2,2009,GBD,,,GS,,,,A,GTR
89,2,2009,,,,,,,,,
89,2,2009,GTR,,,GP,,,,S,MAI
89,2,2009,TCT,47,R,GS,0.4,360,GW,T,EZ1203H
89,2,2009,Oth,30,,,,240,,,RRP
89,3,2009,GBD,25,,GS,,,,D,EZ1203H
89,3,2009,GBD,25,,GS,,,SD,U,MAI
89,3,2009,TCT,40,I,GS,0.4,360,P,A,EZ1203H
89,3,2009,GTR,10,I,GP,0.5,360,BU,D,RRP
89,4,2009,GBD,10,R,GP,0.5,240,SD,S,Oth
89,4,2009,GTR,35,I,GP,0.4,360,BU,A,EZ1203H
89,4,2009,IS,8,R,PG,,1140,SD,D,IS
89,4,2009,GBD,35,I,GP,0.4,240,SD,Z,EZ1203H
89,4,2009,IS,4,I,GP,0.4,480,SD,D,Oth
89,4,2009,IS,4,I,GP,0.4,480,SD,D,EZ1203H
89,4,2009,Cha,10,R,,,480,SD,S,Oth
89,5,2009,GTR,25,,GS,,,,A,EZ1203H
89,5,2009,GTR,30,,GS,,,,A,EZ1203H
89,5,2009,TCT,50,I,GS,0.5,240,SD,A,EZ1203H
89,5,2009,GTR,30,I,GP,0.4,960,SD,U,RedFl
89,6,2009,LDP 10,2,I,GS,0.5,360,BU,T,TANK
89,6,2009,GBD,30,I,GS,0.4,240,SD,A,EZ1203H
89,6,2009,TCT,40,I,GS,0.4,480,SD,A,EZ1203H
89,6,2009,,30,I,GS,0.4,240,SD,S,EZ1203H
89,6,2009,TCT,30,I,GS,0.4,240,SD,A,EZ1203H
89,6,2009,GTR,15,,GP,,,,,EZ1203H
89,6,2009,GTR,25,,GP,,,,,Oth
89,6,2009,PSA,3,,GS,,,,,RRP
89,6,2009,GBD,25,,GP,,,,A,EZ1203H
89,6,2009,GBD,30,,,,,,,
89,7,2009,GBD,35,I,GP,0.4,480,SD,A,EZ1203H
89,7,2009,EZ1203H,1,R,GS,0.4,240,BU,Q,Oth
89,7,2009,GBD,35,I,GP,0.4,240,SD,A,EZ1203H
89,7,2009,GBD,30,I,GP,0.4,240,SD,A,EZ1203H
89,7,2009,IHCSW,3,,GP,,,,D,
89,7,2009,GBD,30,,GS,,,,A,EZ1003T
89,8,2009,IQ4W,5,R,PG,0.4,360,FL,T,MAI
89,8,2009,GTR,15,,,,360,SD,Q,SWR
89,8,2009,GTR,25,,GP,,,,S,MAI
89,8,2009,GBD,36,,,,,,A,
89,9,2009,TANK,,I,,,,,,TANK
89,9,2009,EZ1203H,3,I,GS,0.4,360,SD,S,RRP
89,9,2009,GTR,40,I,GS,0.5,240,BU,A,EZ1203H
89,9,2009,GBD,34,I,GP,0.4,360,BU,A,GBD
89,10,2009,GTR,8,R,GP,0.4,240,SD,D,Oth
89,10,2009,EZ1203H,10,I,GS,0.4,240,SD,D,RRP
89,10,2009,TANK,5,I,PG,4,1900,BU,Q,MAI
89,10,2009,GBD,30,I,,0.45,360,SD,D,Oth
89,11,2009,GBD,34,I,GP,0.4,240,SD,A,EZ1203H
89,11,2009,GBD,34,I,GP,0.4,240,SD,A,EZ1203H
89,11,2009,EZ1203H,9,I,GP,0.45,240,SD,U,EZ1203H
89,11,2009,TCT,30,I,GP,0.4,240,P,A,EZ1203H
89,11,2009,TANK,40,I,GP,,360,P,Q,TANK
89,12,2009,GTR,20,I,GP,0.5,360,SD,E,RDB
89,12,2009,GBD,30,I,GP,0.4,480,BU,A,EZ1203H
89,12,2009,GBD,29,I,GP,0.5,360,SD,A,EZ1203H
91,1,2009,GBD,35,,,0.4,360,,A,
